Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
SHLO,"Shiloh Industries, Inc.",9.69,163228050,n/a,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo
BEST,"Shiner International, Inc.",0.39,10896990,n/a,1997,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/best
SHPGY,Shire plc,98.32,18435884880,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/shpgy
SCVL,"Shoe Carnival, Inc.",20.45,409654400,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl
SHBI,Shore Bancshares Inc,6.25,52856250,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
SHOR,"ShoreTel, Inc.",4.16,200370560,n/a,1986,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor
SHFL,"Shuffle Master, Inc.",16.28,889229880,n/a,1992,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/shfl
SFLY,"Shutterfly, Inc.",26.6,927382400,n/a,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly
SIFI,"SI Financial Group, Inc.",11.34,119931840,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,1.59,35142180,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
BSRR,Sierra Bancorp,9.46,133395460,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
SWIR,"Sierra Wireless, Inc.",7.56,236680920,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
SIFY,Sify Technologies Limited,2.5,445877500,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sify
SIGA,SIGA Technologies Inc.,2.93,150657670,n/a,1994,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/siga
SIGM,"Sigma Designs, Inc.",5.66,182410480,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm
SIAL,Sigma-Aldrich Corporation,70.63,8527371790,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/sial
SGMA,"SigmaTron International, Inc.",3.95,15444500,n/a,1972,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma
SBNY,Signature Bank,63.43,2929324260,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,39.95,23810200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbnyw
SLGN,"Silgan Holdings, Inc.",44,3074896000,n/a,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,14.25,98738250,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc
SGI,Silicon Graphics International Corp,6.06,191750520,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sgi
SIMG,"Silicon Image, Inc.",4.29,351801450,n/a,1999,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/simg
SLAB,"Silicon Laboratories, Inc.",34.29,1448272440,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,15.08,488411040,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",5.65,3478501600,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
SSRI,"Silver Standard Resources, Inc",11.91,960124650,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SFNC,Simmons First National Corporation,24.35,419112200,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SLP,"Simulations Plus, Inc.",4.36,68050880,n/a,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,53.71,3540133520,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",9.59,498890980,n/a,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SCEI,Sino Clean Energy Inc.,1.63,38898320,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scei
SCOK,"SinoCoking Coal and Coke Chemical Industries, Inc",2.02,42603820,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/scok
SINO,"Sino-Global Shipping America, Ltd.",2.73,7927920,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",2.14,116931740,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Radio Inc.,2.125,7979919000,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
SIRO,"Sirona Dental Systems, Inc.",47.86,2667094220,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/siro
SKUL,"Skullcandy, Inc.",13.07,355883030,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skul
MOBI,Sky-mobi Limited,2.71,87191540,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/mobi
SPU,"SkyPeople Fruit Juice, Inc.",1.85,47526500,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
SKBI,Skystar Bio-Pharmaceutical Company,2.6499,18978583.8,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/skbi
SKYW,"SkyWest, Inc.",8.4,428190000,n/a,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",25.39,4783882240,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
ISM,SLM Corporation,22.66,67980000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ism
JSM,SLM Corporation,21.61,259320000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsm
OSM,SLM Corporation,23.41,187280000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/osm
SLM,SLM Corporation,13.7,6977711400,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,44.3,146190000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,46.01,184040000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slmbp
SMBL,Smart Balance Inc,5.63,331832200,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/smbl
SMT,SMART Technologies Inc.,2.18,96593620,n/a,1994,n/a,n/a,http://www.nasdaq.com/symbol/smt
HEAT,SmartHeat Inc.,5.452,21562660,n/a,n/a,Capital Goods,Building Products,http://www.nasdaq.com/symbol/heat
SPRO,SmartPros Ltd.,1.89,9066330,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/spro
SWHC,Smith & Wesson Holding Corporation,7.65,496247850,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/swhc
SMSI,"Smith Micro Software, Inc.",1.67,59438640,n/a,1984,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,3.66,59661660,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",26.28,1783098000,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce
SCKT,"Socket Mobile, Inc.",1.96,9478560,n/a,1995,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,35.44,708232960,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,45.75,1742526000,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,21.92,802447360,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,17.19,163305000,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/suns
SZYM,"Solazyme, Inc.",10.04,599679160,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/szym
SLTM,"Solta Medical, Inc",2.95,179472100,n/a,1983,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/sltm
SOMX,"Somaxon Pharmaceuticals, Inc.",0.35,16794750,n/a,2005,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/somx
SOMH,Somerset Hills Bancorp,8.9,47490400,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/somh
SONC,Sonic Corp.,7.31,442613190,n/a,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",7.8,30045600,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo
SONS,"Sonus Networks, Inc.",2.57,717867820,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons
SORL,"SORL Auto Parts, Inc.",3.29,63513450,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl
SDBT,"SoundBite Communications, Inc.",2.39,39313110,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sdbt
FIRE,"Sourcefire, Inc.",53.31,1553186850,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/fire
SOCB,Southcoast Financial Corporation,2.4,12760800,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/socb
SCMF,Southern Community Financial Corporation,2.79,46952910,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/scmf
SCMFO,Southern Community Financial Corporation,9.8,29400000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scmfo
SFST,"Southern First Bancshares, Inc.",8.79,33771180,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",23.792,77324000,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",7.05,81709500,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",20.81,359784090,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",9.53,185301320,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
OKSBP,"Southwest Bancorp, Inc.",25.82,35631600,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oksbp
SPBC,"SP Bancorp, Inc.",12.65,21720050,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/spbc
SPAN,"Span-America Medical Systems, Inc.",18,52542000,n/a,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span
SBSA,"Spanish Broadcasting System, Inc.",6.8499,28543533.3,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbsa
SGRP,"SPAR Group, Inc.",1.18,23754580,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPAR,"Spartan Motors, Inc.",4.54,152453200,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,"Spartan Stores, Inc.",17.35,396846550,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
SPPI,"Spectrum Pharmaceuticals, Inc.",11.5,660180500,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
SPEX,Spherix Incorporated,0.8299,3452384,n/a,n/a,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/spex
SPIR,Spire Corporation,1.03,8819890,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/spir
SAVE,"Spirit Airlines, Inc.",22.61,1639654590,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,31.355,2901278150,n/a,1981,n/a,n/a,http://www.nasdaq.com/symbol/splk
SPCHA,"Sport Chalet, Inc.",1.14,14151960,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spcha
SPCHB,"Sport Chalet, Inc.",1.6699,2965742.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spchb
SPRD,"Spreadtrum Communications, Inc.",17.3,794121900,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/sprd
SPSC,"SPS Commerce, Inc.",27.39,330679470,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/spsc
STRC,"SRI/Surgical Express, Inc.",3.77,24516310,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/strc
SRSL,"SRS Labs, Inc.",9.06,132221640,n/a,1996,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/srsl
SSNC,"SS&C Technologies Holdings, Inc.",23.54,1790334700,n/a,1996,n/a,n/a,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,10.54,380451840,n/a,1983,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STMP,Stamps.com Inc.,26.6,399212800,n/a,1999,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/stmp
STND,Standard Financial Corp.,16.75,57335250,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/stnd
SMSC,Standard Microsystems Corporation,36.53,812134960,n/a,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/smsc
STAN,Standard Parking Corporation,19.32,301353360,n/a,1992,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/stan
STLY,"Stanley Furniture Company, Inc.",4.51,65503240,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",14.92,10356001840,n/a,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,0.86,69107880,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
CIGX,"Star Scientific, Inc.",3.19,430828640,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/cigx
SBUX,Starbucks Corporation,55.01,41444534000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,13.76,554170240,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,16.35,518638350,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stbz
SIBC,"State Investors Bancorp, Inc.",12.5,36375000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sibc
GASS,"StealthGas, Inc.",6.02,127046080,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STEC,"STEC, Inc.",7.46,344174560,n/a,2000,Technology,Electronic Components,http://www.nasdaq.com/symbol/stec
STLD,"Steel Dynamics, Inc.",11.85,2595564750,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",6.33,275139780,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STNR,Steiner Leisure Limited,46.76,700231000,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stnr
STEL,StellarOne Corporation,12,273828000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stel
STEM,"StemCells, Inc.",0.888,20892864,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/stem
STXS,"Stereotaxis, Inc.",0.3401,18852423.2,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxs
SRCL,"Stericycle, Inc.",83.24,7055588880,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
STRL,Sterling Construction Company Inc,9.43,153907030,n/a,1986,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
STSA,Sterling Financial Corporation,19.07,1183903740,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/stsa
SHOO,"Steven Madden, Ltd.",40.33,1774802310,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,4.93,29067280,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
STEI,"Stewart Enterprises, Inc.",6.23,519208200,n/a,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stei
SSYS,"Stratasys, Inc.",49.46,1050827160,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
SDIX,Strategic Diagnostics Inc.,1.7,35009800,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sdix
STRT,Strattec Security Corporation,21.5,71014500,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",8.07,65326650,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",91.47,1078614240,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",1.9332,20171008.8,n/a,1992,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
STB,Student Transportation Inc,6.88,508727840,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",8.11,127254010,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUBK,Suffolk Bancorp,12.54,121976580,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
SUMR,"Summer Infant, Inc.",4.82,84002960,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",5.007,37176975,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,6.35,30130750,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SNBC,"Sun Bancorp, Inc.",2.52,215994240,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SUNH,"Sun Healthcare Group, Inc.",5.56,139811760,n/a,1993,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sunh
SNHY,Sun Hydraulics Corporation,26.12,670030240,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNSS,"Sunesis Pharmaceuticals, Inc.",2.64,123324960,n/a,2005,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",5.97,392491680,n/a,1981,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,5.54,650185480,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/spwr
SSH,Sunshine Heart Inc,7.5,47077500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssh
SMCI,"Super Micro Computer, Inc.",16.51,671593780,n/a,1996,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SCON,Superconductor Technologies Inc.,0.68,27382240,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",11.86,71337900,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SPMD,SuperMedia Inc.,2.12,32792160,n/a,1987,Consumer Services,Publishing,http://www.nasdaq.com/symbol/spmd
SUPN,"Supernus Pharmaceuticals, Inc.",6.5,161928000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/supn
SPPR,"Supertel Hospitality, Inc.",0.98,22608600,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr
SPPRO,"Supertel Hospitality, Inc.",24.22,8065260,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sppro
SPPRP,"Supertel Hospitality, Inc.",8.47,6801410,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spprp
SUPX,"Supertex, Inc.",20.5,247250500,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",2.83,137325750,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SURW,SureWest Communications,22.7,325291000,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/surw
SRDX,"SurModics, Inc.",14.4,252518400,n/a,1998,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",10.25,1926128750,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SUSS,Susser Holdings Corporation,30.5,639127500,n/a,2006,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/suss
SBBX,Sussex Bancorp,5.45,18551800,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,0.98,39539080,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,5.5,25905000,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,62.52,2728122720,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.3,50600000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",1.82,316634500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swsh
SXCI,SXC Health Solutions Corp.,93.2,5814188800,n/a,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sxci
SCMR,"Sycamore Networks, Inc.",14.94,430765020,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/scmr
SYKE,"Sykes Enterprises, Incorporated",16.19,713930430,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,15.45,11269909800,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",5.39,226746520,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",9.24,247105320,n/a,1996,n/a,n/a,http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,36.89,780444840,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,13,82264000,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,28.38,934922340,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",21.18,815768880,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",5.76,143856000,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",4.53,246006180,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",11.06,20737500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgypu
SGYPW,"Synergy Pharmaceuticals, Inc.",2.2,4743200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgypw
ELOS,Syneron Medical Ltd.,10.8,381963600,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",29.09,4190472680,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SNTA,Synta Pharmaceuticals Corp.,4.01,231076250,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta
SYNT,"Syntel, Inc.",58.47,2445507750,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",1.34,68156420,n/a,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNM,Syntroleum Corporation,0.81,79337880,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
SYUT,"Synutra International, Inc.",5.49,314582490,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",3.99,79803990,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
TROW,"T. Rowe Price Group, Inc.",60.13,15241992920,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TAIT,Taitron Components Incorporated,1.0185,4865374.5,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",12.61,1129565970,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TBAC,"Tandy Brands Accessories, Inc.",1.68,11886000,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tbac
TLF,"Tandy Leather Factory, Inc.",4.99,50678440,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",22.72,844207040,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tngo
TRGT,"Targacept, Inc.",4.61,153895630,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt
TASR,"TASER International, Inc.",5.2,289016000,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,4.63,42007990,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYC,"Taylor Capital Group, Inc.",14.56,412921600,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCP,"Taylor Capital Group, Inc.",25.1,45180000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/taycp
TAYD,"Taylor Devices, Inc.",9.5,31217000,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,14.58,311108040,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TSTF,"TeamStaff, Inc.",1.3207,8023252.5,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tstf
TEAR,TearLab Corporation,3.995,100897720,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,50.88,2099868480,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Techne Corporation,69.16,2549445080,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TCCO,Technical Communications Corporation,7.62,13921740,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcco
